beat,duration,pitch,tie,midi,ref_ts,live_ts
49.0,0.5,E3,no,52,,
49.5,0.5,F#3,no,54,,
50.0,0.5,G3,no,55,,
50.5,0.5,E3,no,52,,
51.0,0.5,F#3,no,54,,
51.5,0.5,G3,no,55,,
52.0,0.5,A3,no,57,,
52.5,0.5,F#3,no,54,,
53.0,0.5,G3,no,55,,
53.5,0.5,A3,no,57,,
54.0,0.5,B3,no,59,,
54.5,0.5,G3,no,55,,
55.0,0.5,A3,no,57,,
55.5,0.5,B3,no,59,,
56.0,0.5,C4,no,60,,
56.5,0.5,A3,no,57,,
57.0,0.5,B3,no,59,,
57.5,0.5,C4,no,60,,
58.0,1.0,D4,no,62,,
59.0,1.0,D3,no,50,,
60.0,1.0,F#3,no,54,,
61.0,3.0,G3,no,55,,
64.0,1.0,D4,no,62,,
65.0,1.0,D4,no,62,,
66.0,1.0,B3,no,59,,
67.0,0.5,C4,no,60,,
67.5,0.5,B3,no,59,,
68.0,0.5,A3,no,57,,
68.5,0.5,G3,no,55,,
69.0,1.0,C4,no,60,,
70.0,2.0,E4,no,64,,
72.0,1.0,A3,no,57,,
73.0,1.0,G#3,no,56,,
74.0,1.0,A3,no,57,,
75.0,1.0,B3,no,59,,
76.0,0.5,C4,no,60,,
76.5,0.5,D4,no,62,,
77.0,1.0,C4,no,60,,
78.0,2.0,A3,no,57,,
80.0,1.0,G3,no,55,,
81.0,1.0,G3,no,55,,
82.0,0.5,F3,no,53,,
82.5,0.5,E3,no,52,,
83.0,1.0,F3,no,53,,
84.0,1.0,F3,no,53,,
85.0,1.0,F3,no,53,,
86.0,0.5,E3,no,52,,
86.5,0.5,D3,no,50,,
87.0,1.0,E3,no,52,,
88.0,1.0,G3,no,55,,
89.0,0.5,A3,no,57,,
89.5,0.5,B3,no,59,,
90.0,0.5,C4,no,60,,
90.5,0.5,G3,no,55,,
91.0,0.5,F3,no,53,,
91.5,0.5,E3,no,52,,
92.0,0.5,D3,no,50,,
92.5,0.5,C3,no,48,,
93.0,0.5,B2,no,47,,
93.5,0.5,C3,no,48,,
94.0,0.5,D3,no,50,,
94.5,0.5,B2,no,47,,
95.0,1.0,G2,no,43,,
96.0,1.0,G3,no,55,,
97.0,1.0,G3,no,55,,
98.0,1.0,E3,no,52,,
99.0,0.5,F3,no,53,,
99.5,0.5,E3,no,52,,
100.0,0.5,D3,no,50,,
100.5,0.5,C3,no,48,,
101.0,1.0,A3,no,57,,
102.0,2.0,C4,no,60,,
104.0,0.5,B3,no,59,,
104.5,0.5,A3,no,57,,
105.0,1.0,G3,no,55,,
106.0,0.5,F3,no,53,,
106.5,0.5,E3,no,52,,
107.0,0.5,D3,no,50,,
107.5,0.5,E3,no,52,,
108.0,0.5,F3,no,53,,
108.5,0.5,D3,no,50,,
109.0,1.0,E3,no,52,,
110.0,2.0,C3,no,48,,
112.0,1.0,B2,no,47,,
113.0,0.5,C3,no,48,,
113.5,0.5,D3,no,50,,
114.0,0.5,E3,no,52,,
114.5,0.5,C3,no,48,,
115.0,0.5,D3,no,50,,
115.5,0.5,E3,no,52,,
116.0,0.5,F3,no,53,,
116.5,0.5,D3,no,50,,
117.0,0.5,E3,no,52,,
117.5,0.5,F3,no,53,,
118.0,0.5,G3,no,55,,
118.5,0.5,E3,no,52,,
119.0,0.5,F3,no,53,,
119.5,0.5,G3,no,55,,
120.0,0.5,A3,no,57,,
120.5,0.5,F3,no,53,,
121.0,1.0,G3,no,55,,
122.0,1.0,C4,no,60,,
123.0,1.0,E3,no,52,,
124.0,0.5,D3,no,50,,
124.5,0.5,C3,no,48,,
125.0,3.0,C3,no,48,,
128.0,1.0,D4,no,62,,
129.0,1.0,D4,no,62,,
130.0,1.0,B3,no,59,,
131.0,0.5,C4,no,60,,
131.5,0.5,B3,no,59,,
132.0,0.5,A3,no,57,,
132.5,0.5,G3,no,55,,
133.0,1.0,C4,no,60,,
134.0,2.0,E4,no,64,,
136.0,1.0,A3,no,57,,
137.0,1.0,G#3,no,56,,
138.0,1.0,A3,no,57,,
139.0,1.0,B3,no,59,,
140.0,0.5,C4,no,60,,
140.5,0.5,D4,no,62,,
141.0,1.0,C4,no,60,,
142.0,2.0,A3,no,57,,
144.0,1.0,G3,no,55,,
145.0,1.0,G3,no,55,,
146.0,0.5,F3,no,53,,
146.5,0.5,E3,no,52,,
147.0,1.0,F3,no,53,,
148.0,1.0,F3,no,53,,
149.0,1.0,F3,no,53,,
150.0,0.5,E3,no,52,,
150.5,0.5,D3,no,50,,
151.0,1.0,E3,no,52,,
152.0,1.0,G3,no,55,,
153.0,0.5,A3,no,57,,
153.5,0.5,B3,no,59,,
154.0,0.5,C4,no,60,,
154.5,0.5,G3,no,55,,
155.0,0.5,F3,no,53,,
155.5,0.5,E3,no,52,,
156.0,0.5,D3,no,50,,
156.5,0.5,C3,no,48,,
157.0,0.5,B2,no,47,,
157.5,0.5,C3,no,48,,
158.0,0.5,D3,no,50,,
158.5,0.5,B2,no,47,,
159.0,1.0,G2,no,43,,
160.0,1.0,G3,no,55,,
161.0,1.0,G3,no,55,,
162.0,1.0,E3,no,52,,
163.0,0.5,F3,no,53,,
163.5,0.5,E3,no,52,,
164.0,0.5,D3,no,50,,
164.5,0.5,C3,no,48,,
165.0,1.0,A3,no,57,,
166.0,2.0,C4,no,60,,
168.0,0.5,B3,no,59,,
168.5,0.5,A3,no,57,,
169.0,1.0,G3,no,55,,
170.0,0.5,F3,no,53,,
170.5,0.5,E3,no,52,,
171.0,0.5,D3,no,50,,
171.5,0.5,E3,no,52,,
172.0,0.5,F3,no,53,,
172.5,0.5,D3,no,50,,
173.0,1.0,E3,no,52,,
174.0,2.0,C3,no,48,,
176.0,1.0,B2,no,47,,
177.0,0.5,C3,no,48,,
177.5,0.5,D3,no,50,,
178.0,0.5,E3,no,52,,
178.5,0.5,C3,no,48,,
179.0,0.5,D3,no,50,,
179.5,0.5,E3,no,52,,
180.0,0.5,F3,no,53,,
180.5,0.5,D3,no,50,,
181.0,0.5,E3,no,52,,
181.5,0.5,F3,no,53,,
182.0,0.5,G3,no,55,,
182.5,0.5,E3,no,52,,
183.0,0.5,F3,no,53,,
183.5,0.5,G3,no,55,,
184.0,0.5,A3,no,57,,
184.5,0.5,F3,no,53,,
185.0,1.0,G3,no,55,,
186.0,1.0,C4,no,60,,
187.0,1.0,E3,no,52,,
188.0,0.5,D3,no,50,,
188.5,0.5,C3,no,48,,
189.0,3.0,C3,no,48,,
